# BEGIN PLOT
XTwosidedTicks=1
DrawOnly=//nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/mcnlo/css/run.yoda/LH2017_ZHSHAPES/psi_0.9_400 //nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/mcnlo/css-1em/run.yoda/LH2017_ZHSHAPES/psi_0.9_400 //nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/nlo/cs/run.yoda/LH2017_ZHSHAPES/psi_0.9_400
RatioPlotReference=//nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/nlo/cs/run.yoda/LH2017_ZHSHAPES/psi_0.9_400
XTwosidedTicks=1
YTwosidedTicks=1
TopMargin=0.0
RatioPlot=1
BottomMargin=0.0
MainPlot=0
RatioPlotYSize=2.5
XMax=0.9
DrawSpecialInRatio=1
LegendXPos=0.35
LegendYPos=0.8
LogY=1
RatioPlotYLabel=Ratio~to~NLO
LegendOnly=//nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/mcnlo/css-1em/run.yoda/LH2017_ZHSHAPES/psi_0.9_400
RatioPlotSameStyle=1
YTwosidedTicks=1
Legend=1
# END PLOT
# BEGIN SPECIAL text
\rput[br](0.95,0.2){$k_T>400GeV$}
# END SPECIAL

# BEGIN HISTO1D //nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/mcnlo/css/run.yoda/LH2017_ZHSHAPES/psi_0.9_400
ErrorBars=1
LineColor=red
LineStyle=solid
Path=//nfs/farm/g/theory/qcdsim/shoeche/runs/lhjets/zj/mcnlo/css/run.yoda/LH2017_ZHSHAPES/psi_0.9_400
Title=MC@NLO
XLabel=
YLabel=
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	1.000000e-02	1.917570e-01	2.466012e-04	2.466012e-04
1.000000e-02	2.000000e-02	3.316234e-01	2.865695e-04	2.865695e-04
2.000000e-02	3.000000e-02	4.274703e-01	2.955130e-04	2.955130e-04
3.000000e-02	4.000000e-02	4.986614e-01	2.939954e-04	2.939954e-04
4.000000e-02	5.000000e-02	5.542034e-01	2.879915e-04	2.879915e-04
5.000000e-02	6.000000e-02	5.991081e-01	2.799477e-04	2.799477e-04
6.000000e-02	7.000000e-02	6.362374e-01	2.709156e-04	2.709156e-04
7.000000e-02	8.000000e-02	6.676971e-01	2.615034e-04	2.615034e-04
8.000000e-02	9.000000e-02	6.945376e-01	2.520840e-04	2.520840e-04
9.000000e-02	1.000000e-01	7.179124e-01	2.427551e-04	2.427551e-04
1.000000e-01	1.100000e-01	7.384266e-01	2.336263e-04	2.336263e-04
1.100000e-01	1.200000e-01	7.565456e-01	2.248019e-04	2.248019e-04
1.200000e-01	1.300000e-01	7.727618e-01	2.161535e-04	2.161535e-04
1.300000e-01	1.400000e-01	7.873000e-01	2.078422e-04	2.078422e-04
1.400000e-01	1.500000e-01	8.004676e-01	1.998044e-04	1.998044e-04
1.500000e-01	1.600000e-01	8.123542e-01	1.920912e-04	1.920912e-04
1.600000e-01	1.700000e-01	8.232327e-01	1.846387e-04	1.846387e-04
1.700000e-01	1.800000e-01	8.332072e-01	1.774452e-04	1.774452e-04
1.800000e-01	1.900000e-01	8.423634e-01	1.705073e-04	1.705073e-04
1.900000e-01	2.000000e-01	8.508809e-01	1.637450e-04	1.637450e-04
2.000000e-01	2.100000e-01	8.587026e-01	1.572612e-04	1.572612e-04
